[0mroot [3]  t->Scan("tTrigger:chan:column:row:layer:area:", "tTrigger==2"[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[0m[38;5;83m[1m([0m"tTrigger:chan:column:row:layer:area:", "tTrigger==2"[0m[38;5;83m[1m)[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[0m("tTrigger:chan:column:row:layer:area:", "tTrigger==2");
[0m***********************************************************************************************************
*    Row   * Instance *  tTrigger *      chan *    column *       row *     layer *      area *           *
*    76206 *        9 *         2 *        45 *         3 *         1 *         2 * 4065.0231 *           *
*    76206 *       10 *         2 *        47 *         3 *         0 *         2 * 4558.1079 *           *
*    76206 *       11 *         2 *        58 *         0 *         0 *         3 *  311.6828 *           *
*    76206 *       12 *         2 *        60 *         2 *         1 *         3 * 947.42468 *           *
*    76206 *       13 *         2 *        60 *         2 *         1 *         3 * 929.14611 *           *
*    76206 *       14 *         2 *        60 *         2 *         1 *         3 * 2449.7021 *           *
*    76206 *       15 *         2 *        60 *         2 *         1 *         3 * 937.40161 *           *
*    76206 *       16 *         2 *        74 *        -1 *         0 *         2 * 14432.093 *           *
*    76275 *        0 *         2 *         9 *         1 *         1 *         0 * 194.16264 *           *
*    76275 *        1 *         2 *        11 *         1 *         0 *         0 * 67995.148 *           *
*    76275 *        2 *         2 *        11 *         1 *         0 *         0 * 543.88098 *           *
*    76275 *        3 *         2 *        11 *         1 *         0 *         0 * 1686.6616 *           *
*    76275 *        4 *         2 *        27 *         1 *         0 *         1 * 114862.65 *           *
*    76275 *        5 *         2 *        27 *         1 *         0 *         1 * 3595.5354 *           *
*    76275 *        6 *         2 *        40 *         0 *         1 *         2 * 726.14404 *           *
*    76275 *        7 *         2 *        42 *         0 *         0 *         2 * 51888.441 *           *
*    76275 *        8 *         2 *        42 *         0 *         0 *         2 * 392.44912 *           *
*    76275 *        9 *         2 *        42 *         0 *         0 *         2 * 2036.9996 *           *
*    76275 *       10 *         2 *        42 *         0 *         0 *         2 * 1324.4733 *           *
*    76275 *       11 *         2 *        74 *        -1 *         0 *         2 * 14474.964 *           *
*    76343 *        0 *         2 *        15 *         3 *         0 *         0 * 1086.1988 *           *
*    76343 *        1 *         2 *        30 *         2 *         0 *         1 * 127.57041 *           *
*    76343 *        2 *         2 *        30 *         2 *         0 *         1 * 245.77638 *           *
*    76343 *        3 *         2 *        30 *         2 *         0 *         1 * 585.34796 *           *
*    76343 *        4 *         2 *        35 *         1 *         2 *         2 * 533.55181 *           *
*    76343 *        5 *         2 *        63 *         3 *         0 *         3 * 1502.6943 *           *
*    76343 *        6 *         2 *        63 *         3 *         0 *         3 *  209.6754 *           *
*    76343 *        7 *         2 *        63 *         3 *         0 *         3 * 554.53021 *           *
*    76343 *        8 *         2 *        74 *        -1 *         0 *         2 * 14443.572 *           *
*    76381 *        0 *         2 *         2 *         0 *         2 *         0 * 103997.02 *           *
*    76381 *        1 *         2 *         2 *         0 *         2 *         0 * 835.36254 *           *
*    76381 *        2 *         2 *         2 *         0 *         2 *         0 * 5959.9018 *           *
*    76381 *        3 *         2 *        19 *         1 *         2 *         1 * 4266.1718 *           *
*    76381 *        4 *         2 *        35 *         1 *         2 *         2 * 3175.0595 *           *
*    76381 *        5 *         2 *        74 *        -1 *         0 *         2 * 14487.555 *           *
*    76408 *        0 *         2 *        28 *         2 *         1 *         1 * 72494.414 *           *
*    76408 *        1 *         2 *        28 *         2 *         1 *         1 * 163.92904 *           *
*    76408 *        2 *         2 *        28 *         2 *         1 *         1 * 312.54348 *           *
*    76408 *        3 *         2 *        28 *         2 *         1 *         1 * 3290.6467 *           *
*    76408 *        4 *         2 *        44 *         2 *         1 *         2 * 74592.046 *           *
*    76408 *        5 *         2 *        44 *         2 *         1 *         2 * 3454.9460 *           *
*    76408 *        6 *         2 *        44 *         2 *         1 *         2 * 111.52790 *           *
*    76408 *        7 *         2 *        44 *         2 *         1 *         2 * 97.326370 *           *
*    76408 *        8 *         2 *        44 *         2 *         1 *         2 * 2011.7476 *           *
*    76408 *        9 *         2 *        44 *         2 *         1 *         2 * 10955.677 *           *
*    76408 *       10 *         2 *        61 *         3 *         1 *         3 * 440.85229 *           *
*    76408 *       11 *         2 *        74 *        -1 *         0 *         2 * 14547.548 *           *
*    76421 *        0 *         2 *        13 *         3 *         1 *         0 * 1655.4786 *           *
*    76421 *        1 *         2 *        35 *         1 *         2 *         2 * 71.593772 *           *
*    76421 *        2 *         2 *        45 *         3 *         1 *         2 * 466.49923 *           *
*    76421 *        3 *         2 *        45 *         3 *         1 *         2 * 5122.9379 *           *
*    76421 *        4 *         2 *        60 *         2 *         1 *         3 * 3083.0756 *           *
*    76421 *        5 *         2 *        60 *         2 *         1 *         3 * 2029.6901 *           *
*    76421 *        6 *         2 *        60 *         2 *         1 *         3 * 437.37591 *           *
*    76421 *        7 *         2 *        60 *         2 *         1 *         3 * 715.00408 *           *
*    76421 *        8 *         2 *        60 *         2 *         1 *         3 * 255.23048 *           *
*    76421 *        9 *         2 *        60 *         2 *         1 *         3 * 4404.9072 *           *
*    76421 *       10 *         2 *        60 *         2 *         1 *         3 * 5502.5053 *           *
*    76421 *       11 *         2 *        60 *         2 *         1 *         3 * 13805.523 *           *
*    76421 *       12 *         2 *        74 *        -1 *         0 *         2 * 14499.743 *           *
*    76501 *        0 *         2 *         1 *         1 *         3 *         0 * 14786.152 *           *
*    76501 *        1 *         2 *        11 *         1 *         0 *         0 * 14683.274 *           *
*    76501 *        2 *         2 *        11 *         1 *         0 *         0 * 807.44708 *           *
*    76501 *        3 *         2 *        11 *         1 *         0 *         0 * 117.47516 *           *
*    76501 *        4 *         2 *        43 *         1 *         0 *         2 * 2059.9753 *           *
*    76501 *        5 *         2 *        43 *         1 *         0 *         2 *  933.5849 *           *
*    76501 *        6 *         2 *        59 *         1 *         0 *         3 * 634.80786 *           *
*    76501 *        7 *         2 *        59 *         1 *         0 *         3 * 1240.8040 *           *
*    76501 *        8 *         2 *        60 *         2 *         1 *         3 * 7085.8481 *           *
*    76501 *        9 *         2 *        60 *         2 *         1 *         3 * 674.54821 *           *
*    76501 *       10 *         2 *        62 *         2 *         0 *         3 * 466.38644 *           *
*    76501 *       11 *         2 *        62 *         2 *         0 *         3 * 2703.6777 *           *
*    76501 *       12 *         2 *        62 *         2 *         0 *         3 * 786.96197 *           *
*    76501 *       13 *         2 *        74 *        -1 *         0 *         2 * 14420.022 *           *
*    76517 *        0 *         2 *        15 *         3 *         0 *         0 * 2111.8452 *           *
*    76517 *        1 *         2 *        31 *         3 *         0 *         1 * 138565.70 *           *
*    76517 *        2 *         2 *        31 *         3 *         0 *         1 * 14593.232 *           *
*    76517 *        3 *         2 *        62 *         2 *         0 *         3 * 67993.460 *           *
*    76517 *        4 *         2 *        62 *         2 *         0 *         3 * 284.68875 *           *
*    76517 *        5 *         2 *        62 *         2 *         0 *         3 * 5437.3881 *           *
*    76517 *        6 *         2 *        63 *         3 *         0 *         3 * 1613.2745 *           *
*    76517 *        7 *         2 *        74 *        -1 *         0 *         2 * 14522.372 *           *
*    76542 *        0 *         2 *        13 *         3 *         1 *         0 * 3493.3024 *           *
*    76542 *        1 *         2 *        29 *         3 *         1 *         1 * 25229.062 *           *
*    76542 *        2 *         2 *        29 *         3 *         1 *         1 * 1064.8770 *           *
*    76542 *        3 *         2 *        40 *         0 *         1 *         2 * 202.54689 *           *
*    76542 *        4 *         2 *        40 *         0 *         1 *         2 * 8326.2587 *           *
*    76542 *        5 *         2 *        42 *         0 *         0 *         2 * 1256.3149 *           *
*    76542 *        6 *         2 *        45 *         3 *         1 *         2 * 1671.4388 *           *
*    76542 *        7 *         2 *        74 *        -1 *         0 *         2 * 14543.569 *           *
*    76561 *        0 *         2 *        30 *         2 *         0 *         1 * 7501.9023 *           *
*    76561 *        1 *         2 *        33 *         1 *         3 *         2 * 117.31058 *           *
*    76561 *        2 *         2 *        46 *         2 *         0 *         2 * 13048.993 *           *
*    76561 *        3 *         2 *        46 *         2 *         0 *         2 * 255.93765 *           *
*    76561 *        4 *         2 *        63 *         3 *         0 *         3 * 19910.681 *           *
*    76561 *        5 *         2 *        63 *         3 *         0 *         3 * 422.03286 *           *
*    76561 *        6 *         2 *        74 *        -1 *         0 *         2 * 14404.186 *           *
*    76599 *        0 *         2 *        12 *         2 *         1 *         0 * 95503.476 *           *
*    76599 *        1 *         2 *        12 *         2 *         1 *         0 * 3381.2399 *           *
*    76599 *        2 *         2 *        12 *         2 *         1 *         0 * 407.93591 *           *
*    76599 *        3 *         2 *        44 *         2 *         1 *         2 * 36954.222 *           *
*    76599 *        4 *         2 *        60 *         2 *         1 *         3 * 4226.5722 *           *
*    76599 *        5 *         2 *        60 *         2 *         1 *         3 * 216.71960 *           *
*    76599 *        6 *         2 *        74 *        -1 *         0 *         2 * 14425.602 *           *
*    76623 *        0 *         2 *        16 *         0 *         3 *         1 * 1357.2138 *           *
*    76623 *        1 *         2 *        16 *         0 *         3 *         1 * 1054.7155 *           *
*    76623 *        2 *         2 *        18 *         0 *         2 *         1 * 172.64788 *           *
*    76623 *        3 *         2 *        18 *         0 *         2 *         1 * 1854.8096 *           *
*    76623 *        4 *         2 *        25 *         1 *         1 *         1 * 5427.0034 *           *
*    76623 *        5 *         2 *        32 *         0 *         3 *         2 * 38514.441 *           *
*    76623 *        6 *         2 *        33 *         1 *         3 *         2 * 5327.2807 *           *
*    76623 *        7 *         2 *        48 *         0 *         3 *         3 * 9477.3066 *           *
*    76623 *        8 *         2 *        48 *         0 *         3 *         3 * 703.39971 *           *
*    76623 *        9 *         2 *        63 *         3 *         0 *         3 * 146.89563 *           *
*    76623 *       10 *         2 *        74 *        -1 *         0 *         2 * 14371.592 *           *
*    76624 *        0 *         2 *        10 *         0 *         0 *         0 * 925.68090 *           *
*    76624 *        1 *         2 *        58 *         0 *         0 *         3 * 1753.3244 *           *
*    76624 *        2 *         2 *        58 *         0 *         0 *         3 * 8611.2587 *           *
*    76624 *        3 *         2 *        74 *        -1 *         0 *         2 * 14358.697 *           *
*    76664 *        0 *         2 *        15 *         3 *         0 *         0 * 1411.2023 *           *
*    76664 *        1 *         2 *        28 *         2 *         1 *         1 * 25721.455 *           *
*    76664 *        2 *         2 *        31 *         3 *         0 *         1 * 22297.781 *           *
*    76664 *        3 *         2 *        31 *         3 *         0 *         1 *  2198.479 *           *
*    76664 *        4 *         2 *        31 *         3 *         0 *         1 * 342.19763 *           *
*    76664 *        5 *         2 *        44 *         2 *         1 *         2 * 91.360038 *           *
*    76664 *        6 *         2 *        63 *         3 *         0 *         3 * 1190.3728 *           *
*    76664 *        7 *         2 *        74 *        -1 *         0 *         2 * 14484.137 *           *
*    76755 *        0 *         2 *         2 *         0 *         2 *         0 * 695.90026 *           *
*    76755 *        1 *         2 *         9 *         1 *         1 *         0 * 257.54431 *           *
*    76755 *        2 *         2 *         9 *         1 *         1 *         0 * 382.99453 *           *
*    76755 *        3 *         2 *         9 *         1 *         1 *         0 *  353.9935 *           *
*    76755 *        4 *         2 *        11 *         1 *         0 *         0 * 538.01049 *           *
*    76755 *        5 *         2 *        11 *         1 *         0 *         0 * 307.40945 *           *
*    76755 *        6 *         2 *        11 *         1 *         0 *         0 * 791.68438 *           *
*    76755 *        7 *         2 *        43 *         1 *         0 *         2 * 2223.3171 *           *
*    76755 *        8 *         2 *        43 *         1 *         0 *         2 * 212.79620 *           *
*    76755 *        9 *         2 *        43 *         1 *         0 *         2 * 229.98239 *           *
*    76755 *       10 *         2 *        56 *         0 *         1 *         3 * 1022.9335 *           *
*    76755 *       11 *         2 *        58 *         0 *         0 *         3 * 20735.597 *           *
*    76755 *       12 *         2 *        58 *         0 *         0 *         3 * 1947.5124 *           *
*    76755 *       13 *         2 *        58 *         0 *         0 *         3 * 256.13757 *           *
*    76755 *       14 *         2 *        58 *         0 *         0 *         3 * 449.41058 *           *
*    76755 *       15 *         2 *        58 *         0 *         0 *         3 * 892.19787 *           *
*    76755 *       16 *         2 *        60 *         2 *         1 *         3 * 3661.6450 *           *
*    76755 *       17 *         2 *        74 *        -1 *         0 *         2 * 14484.950 *           *
*    77101 *        0 *         2 *         8 *         0 *         1 *         0 * 21225.252 *           *
*    77101 *        1 *         2 *         8 *         0 *         1 *         0 * 638.15539 *           *
*    77101 *        2 *         2 *         9 *         1 *         1 *         0 * 2357.4272 *           *
*    77101 *        3 *         2 *        11 *         1 *         0 *         0 * 20387.115 *           *
*    77101 *        4 *         2 *        11 *         1 *         0 *         0 * 199.90669 *           *
*    77101 *        5 *         2 *        18 *         0 *         2 *         1 * 9050.6699 *           *
*    77101 *        6 *         2 *        74 *        -1 *         0 *         2 * 14459.997 *           *
*    77191 *        0 *         2 *        13 *         3 *         1 *         0 * 283.45886 *           *
*    77191 *        1 *         2 *        33 *         1 *         3 *         2 * 5204.0712 *           *
*    77191 *        2 *         2 *        33 *         1 *         3 *         2 * 451.80484 *           *
*    77191 *        3 *         2 *        35 *         1 *         2 *         2 * 11916.465 *           *
*    77191 *        4 *         2 *        43 *         1 *         0 *         2 * 6049.8715 *           *
*    77191 *        5 *         2 *        63 *         3 *         0 *         3 * 219.25611 *           *
*    77191 *        6 *         2 *        74 *        -1 *         0 *         2 * 14529.752 *           *
*    77916 *        0 *         2 *        16 *         0 *         3 *         1 * 2504.6691 *           *
*    77916 *        1 *         2 *        18 *         0 *         2 *         1 * 5039.2143 *           *
*    77916 *        2 *         2 *        24 *         0 *         1 *         1 * 28788.269 *           *
*    77916 *        3 *         2 *        24 *         0 *         1 *         1 * 2404.1018 *           *
*    77916 *        4 *         2 *        32 *         0 *         3 *         2 * 385.93551 *           *
*    77916 *        5 *         2 *        74 *        -1 *         0 *         2 * 14477.039 *           *
*    78595 *        0 *         2 *         2 *         0 *         2 *         0 * 154.56697 *           *
*    78595 *        1 *         2 *        15 *         3 *         0 *         0 * 686.35363 *           *
*    78595 *        2 *         2 *        15 *         3 *         0 *         0 * 1793.5125 *           *
*    78595 *        3 *         2 *        61 *         3 *         1 *         3 * 872.29455 *           *
*    78595 *        4 *         2 *        61 *         3 *         1 *         3 * 460.28637 *           *
*    78595 *        5 *         2 *        74 *        -1 *         0 *         2 * 14423.675 *           *
*    78867 *        0 *         2 *         8 *         0 *         1 *         0 * 825.86315 *           *
*    78867 *        1 *         2 *        29 *         3 *         1 *         1 * 87284.234 *           *
*    78867 *        2 *         2 *        29 *         3 *         1 *         1 * 2432.0795 *           *
*    78867 *        3 *         2 *        29 *         3 *         1 *         1 * 238.76495 *           *
*    78867 *        4 *         2 *        29 *         3 *         1 *         1 * 7704.2822 *           *
*    78867 *        5 *         2 *        29 *         3 *         1 *         1 * 1529.6412 *           *
*    78867 *        6 *         2 *        30 *         2 *         0 *         1 * 5041.3989 *           *
*    78867 *        7 *         2 *        31 *         3 *         0 *         1 * 53052.238 *           *
*    78867 *        8 *         2 *        31 *         3 *         0 *         1 * 331.51040 *           *
*    78867 *        9 *         2 *        35 *         1 *         2 *         2 * 422.25515 *           *
*    78867 *       10 *         2 *        74 *        -1 *         0 *         2 * 14434.514 *           *
*    79350 *        0 *         2 *        35 *         1 *         2 *         2 * 267.63851 *           *
*    79350 *        1 *         2 *        42 *         0 *         0 *         2 * 152.89210 *           *
*    79350 *        2 *         2 *        45 *         3 *         1 *         2 * 70.791511 *           *
*    79350 *        3 *         2 *        45 *         3 *         1 *         2 * 360.05880 *           *
*    79350 *        4 *         2 *        46 *         2 *         0 *         2 * 217.45933 *           *
*    79350 *        5 *         2 *        60 *         2 *         1 *         3 * 16086.382 *           *
*    79350 *        6 *         2 *        60 *         2 *         1 *         3 * 16990.652 *           *
*    79350 *        7 *         2 *        60 *         2 *         1 *         3 * 694.84265 *           *
*    79350 *        8 *         2 *        74 *        -1 *         0 *         2 * 14486.395 *           *
*    79485 *        0 *         2 *        15 *         3 *         0 *         0 * 28704.513 *           *
*    79485 *        1 *         2 *        15 *         3 *         0 *         0 * 2011.2789 *           *
*    79485 *        2 *         2 *        15 *         3 *         0 *         0 * 1473.6534 *           *
*    79485 *        3 *         2 *        24 *         0 *         1 *         1 * 88339.992 *           *
*    79485 *        4 *         2 *        24 *         0 *         1 *         1 * 1199.6326 *           *
*    79485 *        5 *         2 *        74 *        -1 *         0 *         2 * 14471.326 *           *
*    79751 *        0 *         2 *        34 *         0 *         2 *         2 * 44046.910 *           *
*    79751 *        1 *         2 *        35 *         1 *         2 *         2 * 2053.2885 *           *
*    79751 *        2 *         2 *        41 *         1 *         1 *         2 * 94066.890 *           *
*    79751 *        3 *         2 *        41 *         1 *         1 *         2 * 4798.3701 *           *
*    79751 *        4 *         2 *        41 *         1 *         1 *         2 * 127.72000 *           *
*    79751 *        5 *         2 *        41 *         1 *         1 *         2 * 179.82881 *           *
*    79751 *        6 *         2 *        41 *         1 *         1 *         2 * 571.81982 *           *
*    79751 *        7 *         2 *        44 *         2 *         1 *         2 * 1953.6052 *           *
*    79751 *        8 *         2 *        44 *         2 *         1 *         2 * 1001.7883 *           *
*    79751 *        9 *         2 *        45 *         3 *         1 *         2 * 10589.043 *           *
*    79751 *       10 *         2 *        45 *         3 *         1 *         2 * 986.46502 *           *
*    79751 *       11 *         2 *        45 *         3 *         1 *         2 * 58.706283 *           *
*    79751 *       12 *         2 *        45 *         3 *         1 *         2 * 92.281196 *           *
*    79751 *       13 *         2 *        45 *         3 *         1 *         2 * 7779.1396 *           *
*    79751 *       14 *         2 *        74 *        -1 *         0 *         2 * 14454.963 *           *
*    79837 *        0 *         2 *        35 *         1 *         2 *         2 * 8737.5371 *           *
*    79837 *        1 *         2 *        46 *         2 *         0 *         2 * 58.378803 *           *
*    79837 *        2 *         2 *        49 *         1 *         3 *         3 * 71447.968 *           *
*    79837 *        3 *         2 *        49 *         1 *         3 *         3 * 440.40585 *           *
*    79837 *        4 *         2 *        49 *         1 *         3 *         3 * 7911.5585 *           *
*    79837 *        5 *         2 *        51 *         1 *         2 *         3 * 110619.10 *           *
*    79837 *        6 *         2 *        51 *         1 *         2 *         3 * 1824.0330 *           *
*    79837 *        7 *         2 *        74 *        -1 *         0 *         2 * 14482.191 *           *
*    79892 *        0 *         2 *        33 *         1 *         3 *         2 * 92340.218 *           *
*    79892 *        1 *         2 *        33 *         1 *         3 *         2 * 8839.0761 *           *
*    79892 *        2 *         2 *        61 *         3 *         1 *         3 * 32541.666 *           *
*    79892 *        3 *         2 *        61 *         3 *         1 *         3 * 1968.8553 *           *
*    79892 *        4 *         2 *        61 *         3 *         1 *         3 * 598.32830 *           *
*    79892 *        5 *         2 *        61 *         3 *         1 *         3 * 1258.1562 *           *
*    79892 *        6 *         2 *        63 *         3 *         0 *         3 * 72709.984 *           *
*    79892 *        7 *         2 *        63 *         3 *         0 *         3 * 6667.0610 *           *
*    79892 *        8 *         2 *        74 *        -1 *         0 *         2 * 14494.418 *           *
*    79992 *        0 *         2 *         8 *         0 *         1 *         0 * 263.55899 *           *
*    79992 *        1 *         2 *        19 *         1 *         2 *         1 * 110.44173 *           *
*    79992 *        2 *         2 *        19 *         1 *         2 *         1 * 16262.373 *           *
*    79992 *        3 *         2 *        19 *         1 *         2 *         1 * 787.49505 *           *
*    79992 *        4 *         2 *        19 *         1 *         2 *         1 * 1317.5841 *           *
*    79992 *        5 *         2 *        19 *         1 *         2 *         1 * 199.48657 *           *
*    79992 *        6 *         2 *        19 *         1 *         2 *         1 * 374.03314 *           *
*    79992 *        7 *         2 *        19 *         1 *         2 *         1 * 492.52944 *           *
*    79992 *        8 *         2 *        25 *         1 *         1 *         1 * 913.90033 *           *
*    79992 *        9 *         2 *        28 *         2 *         1 *         1 * 778.88397 *           *
*    79992 *       10 *         2 *        30 *         2 *         0 *         1 * 1184.8566 *           *
*    79992 *       11 *         2 *        58 *         0 *         0 *         3 * 73.877136 *           *
*    79992 *       12 *         2 *        74 *        -1 *         0 *         2 * 14506.435 *           *
*    80751 *        0 *         2 *        16 *         0 *         3 *         1 * 41109.183 *           *
*    80751 *        1 *         2 *        18 *         0 *         2 *         1 * 3798.8220 *           *
*    80751 *        2 *         2 *        19 *         1 *         2 *         1 * 8184.1684 *           *
*    80751 *        3 *         2 *        25 *         1 *         1 *         1 * 74287.445 *           *
*    80751 *        4 *         2 *        25 *         1 *         1 *         1 * 648.27777 *           *
*    80751 *        5 *         2 *        25 *         1 *         1 *         1 * 338.43655 *           *
*    80751 *        6 *         2 *        25 *         1 *         1 *         1 * 349.88140 *           *
*    80751 *        7 *         2 *        25 *         1 *         1 *         1 * 6336.4506 *           *
*    80751 *        8 *         2 *        74 *        -1 *         0 *         2 * 14490.451 *           *
*    81114 *        0 *         2 *         8 *         0 *         1 *         0 * 9612.8955 *           *
*    81114 *        1 *         2 *        10 *         0 *         0 *         0 * 3038.8505 *           *
*    81114 *        2 *         2 *        14 *         2 *         0 *         0 * 27178.701 *           *
*    81114 *        3 *         2 *        14 *         2 *         0 *         0 * 783.29772 *           *
*    81114 *        4 *         2 *        14 *         2 *         0 *         0 * 419.81018 *           *
*    81114 *        5 *         2 *        74 *        -1 *         0 *         2 * 14364.268 *           *
*    81645 *        0 *         2 *         2 *         0 *         2 *         0 * 56.678405 *           *
*    81645 *        1 *         2 *        10 *         0 *         0 *         0 * 718.15277 *           *
*    81645 *        2 *         2 *        61 *         3 *         1 *         3 * 77683.835 *           *
*    81645 *        3 *         2 *        61 *         3 *         1 *         3 * 163.39396 *           *
*    81645 *        4 *         2 *        61 *         3 *         1 *         3 * 6850.9770 *           *
*    81645 *        5 *         2 *        61 *         3 *         1 *         3 * 2543.0908 *           *
*    81645 *        6 *         2 *        74 *        -1 *         0 *         2 * 14354.169 *           *
*    81646 *        0 *         2 *         1 *         1 *         3 *         0 * 62085.699 *           *
*    81646 *        1 *         2 *         1 *         1 *         3 *         0 * 2457.1140 *           *
*    81646 *        2 *         2 *        12 *         2 *         1 *         0 * 74308.835 *           *
*    81646 *        3 *         2 *        12 *         2 *         1 *         0 * 474.16067 *           *
*    81646 *        4 *         2 *        26 *         0 *         0 *         1 * 92953.742 *           *
*    81646 *        5 *         2 *        26 *         0 *         0 *         1 * 20304.718 *           *
*    81646 *        6 *         2 *        74 *        -1 *         0 *         2 * 14344.660 *           *
*    81678 *        0 *         2 *        24 *         0 *         1 *         1 * 16523.390 *           *
*    81678 *        1 *         2 *        24 *         0 *         1 *         1 * 1106.8935 *           *
*    81678 *        2 *         2 *        46 *         2 *         0 *         2 * 675.28460 *           *
*    81678 *        3 *         2 *        60 *         2 *         1 *         3 * 73.867675 *           *
*    81678 *        4 *         2 *        74 *        -1 *         0 *         2 *  14477.79 *           *
*    81879 *        0 *         2 *        15 *         3 *         0 *         0 * 4584.7836 *           *
*    81879 *        1 *         2 *        15 *         3 *         0 *         0 * 1804.4244 *           *
*    81879 *        2 *         2 *        15 *         3 *         0 *         0 * 1803.3211 *           *
*    81879 *        3 *         2 *        15 *         3 *         0 *         0 * 3189.5942 *           *
*    81879 *        4 *         2 *        15 *         3 *         0 *         0 * 279.21142 *           *
*    81879 *        5 *         2 *        15 *         3 *         0 *         0 * 1089.1772 *           *
*    81879 *        6 *         2 *        15 *         3 *         0 *         0 * 12558.585 *           *
*    81879 *        7 *         2 *        16 *         0 *         3 *         1 * 267.61740 *           *
*    81879 *        8 *         2 *        16 *         0 *         3 *         1 * 1323.0437 *           *
*    81879 *        9 *         2 *        16 *         0 *         3 *         1 * 3864.4868 *           *
*    81879 *       10 *         2 *        16 *         0 *         3 *         1 * 2067.6081 *           *
*    81879 *       11 *         2 *        16 *         0 *         3 *         1 * 2481.1440 *           *
*    81879 *       12 *         2 *        16 *         0 *         3 *         1 * 16369.174 *           *
*    81879 *       13 *         2 *        74 *        -1 *         0 *         2 * 14387.716 *           *
*    82284 *        0 *         2 *        12 *         2 *         1 *         0 * 1646.3753 *           *
*    82284 *        1 *         2 *        13 *         3 *         1 *         0 * 380.82382 *           *
*    82284 *        2 *         2 *        13 *         3 *         1 *         0 * 768.20953 *           *
*    82284 *        3 *         2 *        60 *         2 *         1 *         3 * 224.04409 *           *
*    82284 *        4 *         2 *        74 *        -1 *         0 *         2 * 14445.194 *           *
*    82751 *        0 *         2 *        40 *         0 *         1 *         2 * 65398.187 *           *
*    82751 *        1 *         2 *        40 *         0 *         1 *         2 * 13809.258 *           *
*    82751 *        2 *         2 *        48 *         0 *         3 *         3 * 164.94572 *           *
*    82751 *        3 *         2 *        48 *         0 *         3 *         3 * 356.37167 *           *
*    82751 *        4 *         2 *        62 *         2 *         0 *         3 * 647.91577 *           *
*    82751 *        5 *         2 *        74 *        -1 *         0 *         2 * 14461.426 *           *
*    83412 *        0 *         2 *         1 *         1 *         3 *         0 * 5784.9340 *           *
*    83412 *        1 *         2 *        16 *         0 *         3 *         1 * 65596.320 *           *
*    83412 *        2 *         2 *        16 *         0 *         3 *         1 * 353.59896 *           *
*    83412 *        3 *         2 *        74 *        -1 *         0 *         2 * 14514.271 *           *
*    84090 *        0 *         2 *        25 *         1 *         1 *         1 * 8160.6469 *           *
*    84090 *        1 *         2 *        28 *         2 *         1 *         1 * 11619.126 *           *
*    84090 *        2 *         2 *        28 *         2 *         1 *         1 * 303.25116 *           *
*    84090 *        3 *         2 *        28 *         2 *         1 *         1 * 3811.8652 *           *
*    84090 *        4 *         2 *        30 *         2 *         0 *         1 * 2978.6936 *           *
*    84090 *        5 *         2 *        31 *         3 *         0 *         1 * 14877.448 *           *
*    84090 *        6 *         2 *        31 *         3 *         0 *         1 * 193.59852 *           *
*    84090 *        7 *         2 *        61 *         3 *         1 *         3 * 842.95959 *           *
*    84090 *        8 *         2 *        74 *        -1 *         0 *         2 * 14485.512 *           *
*    84177 *        0 *         2 *         1 *         1 *         3 *         0 * 3537.0280 *           *
*    84177 *        1 *         2 *         3 *         1 *         2 *         0 * 8781.9169 *           *
*    84177 *        2 *         2 *         9 *         1 *         1 *         0 * 28277.410 *           *
*    84177 *        3 *         2 *         9 *         1 *         1 *         0 * 2553.4343 *           *
*    84177 *        4 *         2 *        11 *         1 *         0 *         0 * 52425.582 *           *
*    84177 *        5 *         2 *        11 *         1 *         0 *         0 * 1003.6497 *           *
*    84177 *        6 *         2 *        74 *        -1 *         0 *         2 * 14562.948 *           *
*    84765 *        0 *         2 *         2 *         0 *         2 *         0 * 92265.296 *           *
*    84765 *        1 *         2 *         2 *         0 *         2 *         0 * 651.48706 *           *
*    84765 *        2 *         2 *         2 *         0 *         2 *         0 * 210.30557 *           *
*    84765 *        3 *         2 *        11 *         1 *         0 *         0 * 95472.320 *           *
*    84765 *        4 *         2 *        11 *         1 *         0 *         0 * 57.372074 *           *
*    84765 *        5 *         2 *        11 *         1 *         0 *         0 * 3783.6137 *           *
*    84765 *        6 *         2 *        43 *         1 *         0 *         2 * 285.98953 *           *
*    84765 *        7 *         2 *        59 *         1 *         0 *         3 * 2135.8964 *           *
*    84765 *        8 *         2 *        74 *        -1 *         0 *         2 * 14392.505 *           *
*    84911 *        0 *         2 *         9 *         1 *         1 *         0 * 929.75848 *           *
*    84911 *        1 *         2 *        11 *         1 *         0 *         0 * 61.804233 *           *
*    84911 *        2 *         2 *        11 *         1 *         0 *         0 * 1323.9766 *           *
*    84911 *        3 *         2 *        11 *         1 *         0 *         0 * 12333.417 *           *
*    84911 *        4 *         2 *        11 *         1 *         0 *         0 * 80973.328 *           *
*    84911 *        5 *         2 *        11 *         1 *         0 *         0 * 5319.9799 *           *
